"","M82.Inf","M82.Leaf","M82.root","M82.sdling","M82.stem","M82.veg","LA716.Inf","LA716.Leaf","LA716.root","LA716.sdling","LA716.stem","LA716.veg"
"Solyc05g007180.2.1",181.000000000000,55,8.5,66.4999999999999,144.5,68.5,25.4999999999999,50.9999999999998,3,31.5000000000000,33.5,115.500000000000
"Solyc04g009830.2.1",22.5,13.5,9.00000000000581,21,16,15.5,17.0000000000016,20,9.00000000061634,12.0000000000001,12.0000000000001,10
"Solyc12g098600.1.1",61,164,1.12535174719566e-08,103.500000000000,1,167.500000000000,38,99.9999999999999,1.12535174718620e-08,66.9999999999999,2.99999999999999,100.500000000000
"Solyc12g095880.1.1",87.4999999999999,110,328.5,103,161,68.5,137.5,197.5,331.000000000000,175.500000000000,227.5,107
"Solyc11g069470.1.1",409.500000000006,365.499999999999,420.499999999999,370,994.500000000001,343.499999999999,495.999999999999,157.500000000003,320.499999999999,502.500000000000,1048.00000000000,215.999999999999
"Solyc06g035460.2.1",480.999999999999,194.499999999999,676.00000000001,514.500000000057,207.999999999999,441.999999999999,480.499999999996,410.999999999999,656.999999999997,427.499999999999,348.000000000173,450.499999999999
"Solyc11g010180.1.1",57,36,61.5,68.5,32.5000000000001,69.0000000000001,80.0000000000003,28.5000000062226,79,60.5,52.5,59.5000000000001
"Solyc01g097540.2.1",7,27.5,22.5,14,14.5,11,0.500000000004684,1.00000000000000,7.50000000000002,3.5,1.00000000016103,2.00000000000000
"Solyc04g028440.1.1",5.602801173641e-10,5.60279778783598e-10,5.60279610885343e-10,5.60279329721309e-10,5.60279452378537e-10,5.60279613896947e-10,3.50000000000002,3.50000000000002,1.50000000000001,5.50000000000002,4.00000000000001,3.00000000000001
"Solyc04g039930.2.1",1.52299789525289e-09,1.52299786656657e-09,1.52299783586541e-09,1.52299812767119e-09,1.52299823769787e-09,1.52299779710981e-09,0.999999999999993,3.49999999999999,1.50000000000000,0.999999999999998,1.99999999999999,4.49999999999999
"Solyc11g069190.1.1",784.000000000001,392,95.5000000000002,411.5,636.500000000001,399.000000000000,535.500000000002,231,93.5000000000001,254.000000000000,423.500000000001,276.500000000001
"Solyc03g007190.2.1",27.0000000000000,78.9999999999998,67.4999999999999,48.4999999999999,70.4999999999999,51.9999999999999,16.0000000081073,80.4999999999999,71.4999999999999,29.5000000000000,41.4999999999999,30.4999999999999
"Solyc12g098610.1.1",3,4.13993771879237e-09,1.5,4,4.13993771876104e-09,2,1.00000000000000,4.13993771880896e-09,0.5,1.5,4.13993771875375e-09,4.5
"Solyc12g013800.1.1",68.5000000000001,49.0000000000001,24.0000000000000,20.0000000000000,38.000000000141,42.5000000000001,40.5000000000001,46.5000000000001,30.0000000000007,23.0000000000038,31.0000000000133,34.5000000000000
"Solyc10g049870.1.1",3.5,4,3.5,3.5,5,5,6.00000000000001,1.5,1.00000000016103,8,9,8.5
"Solyc03g117490.2.1",32.5,87.5,218.000000000000,56.5,52.5,32.5,46.5,100.500000000017,234.5,57.5,38,52.5
"Solyc07g007500.2.1",383.499999999999,220.5,261.999999999999,369.500000000001,260.500000002114,409.999999999999,434.999999999998,192.5,289.999999999999,341.499999999999,321,222.000000000000
"Solyc01g087020.2.1",2.50000000000000,9.5,24.0000000000000,4,17,0.500000000004682,1.00000000016103,8,59.5,6.50000000000001,13.5000000000000,5.5
"Solyc01g103900.2.1",0.499999999999997,1.52299797450466e-09,1.52299797417999e-09,1.52299801530954e-09,1.50000000000000,1.52299797455697e-09,0.499999999999995,1.52299797446898e-09,1.52299797418587e-09,4.00000000000002,2.99999999999997,0.999999999999996
"Solyc03g095600.1.1",282.5,33.0000000000051,65.5,107.500000000001,114.000000000002,175.5,161.5,32.0000000005751,53.5,75.5,146,92.5
"Solyc09g083250.2.1",18.0000000000000,52,24.5,13.5,83.5,22,14.0000000000000,282,7.00000000000001,23.0000000906438,9.5,39.5
"Solyc02g078170.1.1",10,24.5,17.5,17.5,17,13.0000000217799,12.5,26,18.0000000000126,16.5,34.0000000181687,12.5
"Solyc05g056150.2.1",29,30.5000000000012,30.0000000000001,47,38.0000000000117,48,73.0000000000002,28.5,57.0000000000028,80.5000000000001,64.0000000000001,60.5
"Solyc08g023590.2.1",9.5,7,9.5,13,6.00000000000001,12.5,10.5,16.0000000000000,8.00000000000001,10.5,10,7.00
"Solyc08g080680.2.1",17.5,27.5000000000008,61,26.00000000019,81.5,18,12.5000000000004,24.0000000006403,82.5,21.0000000000001,26.5,16
"Solyc08g007730.2.1",14.5,9.00000000000277,7.5,13.5,10.0000000000087,13,11.0000000000000,13.5,8,10,5,10
"Solyc12g042780.1.1",5.60279364228816e-10,5.50000000000006,5.60279643733399e-10,5.6027961337395e-10,5.60279643748489e-10,2.00000000000001,5.60279940682965e-10,2.50000000000001,5.6027964374587e-10,1.00000000000001,5.60279643672448e-10,1.50000000000000
"Solyc01g098150.2.1",64.9999999999999,63.5000000005062,27.5000000000007,45.5000000000001,22.0000000000000,123.000000000000,117.500000000000,204.500000000017,13,111.5,35.5000000000164,205.5
"Solyc04g016160.2.1",30.5000000000000,5.50000000000001,14.0000000000000,8.50000000000001,13.0000000000000,12.5000000000000,37.5000000000002,16.5000000000000,29.5000000000001,20.0000000000000,28.0000000000000,12.5000000000000
"Solyc05g053650.2.1",305.000000000000,242.5,281.5,200,254.5,262.5,385.499999999999,256,298.5,234.000000000000,329.5,239.500000000000
"Solyc05g055700.2.1",46.4999999999999,38.4999999999999,10.5000000108476,24.0000000006402,26.0000000000000,39.4999999999999,51.9999999999997,51.4999999999999,32.9999999999999,41.5,71.4999999999998,54.4999999999999
"Solyc03g097150.2.1",7.00,4.5,13.5000000000047,3,15.5,6.5,1.5,5.500,5,2.50000000373349,1.00000000016103,5.5
"Solyc01g087630.1.1",0.500000000004683,4.5,0.500000000004684,1.00000000016103,1.50000000077962,1.50000000077962,6,10.5000000000000,3.5,6,3,5.500
"Solyc11g018560.1.1",46,24.0000000000172,31.5000000000000,23,25,26,45.9999999999998,22,57.5,25,32.0000000000000,26
"Solyc08g067480.2.1",31.5000000000000,55.0000000000001,66.5000000002512,49.5000000000001,68.5,73,63.0000000000002,88.5000000000001,146.500000000000,54.0000000000001,104,81.0000000000001
"Solyc10g080410.1.1",3,0.499999999999999,57.5,4,2,2.5,0.999999999999997,4.13993771872855e-09,20.5000000000000,4.5,4.13993771877359e-09,4.13993771878199e-09
"Solyc07g063430.2.1",130,1380.50000000000,218,676.999999999999,222.000000000000,619.999999999999,138,1926.50000000055,142.5,591.999999999999,329.500000000000,599.499999999999
"Solyc02g064610.2.1",20.5000000000000,9.49999999999999,10,13,11,19,0.999999999999995,3.5,2.5,5,2.00000000000000,6
"Solyc05g041830.2.1",10,8.50000000000072,17,10.5,15.5000000000000,13.0000000000000,9.99999999999998,12,10.0000000001256,9,15.5,9.99999999999999
"Solyc03g119770.2.1",2.5,12,1.12535174719485e-08,7.5,1,8.5,2,2.00000000000000,1.12535174720019e-08,1.00000000000000,1,1
"Solyc10g037960.1.1",67.9999999999999,54.4999999999999,67.5,44.5000000000000,49.9999999999999,51.9999999999999,54.4999999999998,43.9999999999999,63.4999999999999,51.5,60.4999999999999,48.4999999999999
"Solyc06g069450.2.1",35.0000000000000,39.0000000000000,24.0000000000172,22.5000000000000,18.0000000000000,54.9999999999999,30.0000000000005,61.5000000170033,14,41.5,24.0000000000020,92.4999999999999
"Solyc09g082190.1.1",4.00000000000001,4.13993772131746e-09,5.50000000000002,3.50000000000001,0.500000000000002,4.00000000000002,4.13993759670789e-09,0.500000000000003,0.500000000000003,1.00000000000002,4.13993771887741e-09,16.5000000000001
"Solyc04g076910.2.1",189.000000000000,99,121.000000000000,101.500000000000,123,164,149.000000000003,91.5,89.4999999999999,98.9999999999999,85,116.000000000000
"Solyc09g075090.1.1",192.000000000017,104.5,248,222.500000000520,104.000000000035,157.5,205.500000000001,48,121,99.5000000000003,143.500000000016,69.5000000000001
"Solyc07g007780.2.1",40.5000000000001,105,140.000000000000,85.5000000000001,117.000000000001,61.5,54.5000000000001,116.5,126.5,117.000000000000,92.5,73.5000000000001
"Solyc01g103160.2.1",266.500000000001,162.000000000000,262,235.000000004827,160.000000000011,197,362.000000000001,156,263,253.000000000000,262,171.000000000001
"Solyc01g095360.2.1",22.5000000000000,1.12535175625144e-08,4.50000000000001,7.50000000000001,22.5000000000000,8.00000000000001,8,2.00000000000000,5.5,6.5,10.5,6.00000000000001
"Solyc11g067010.1.1",56.5000000000002,32.0000000000000,78,64.5,35,33,31.5,27.5000000000001,39.5,23,23.5,21.5
"Solyc09g061940.1.1",0.499999999999996,5.6027964372848e-10,28.9999999999999,3.00000000000001,5.60279643749709e-10,5.6027961466001e-10,2.49999999999995,5.60279643749644e-10,47.9999999999999,2.50000000000001,5.60279643639923e-10,2.50000000000001
"Solyc12g019980.1.1",18.5000000000000,24.0000000001158,36.5,25.0000000016238,22.0000000000000,27.5000000000001,22.5000000000001,13.5,23,24.5000000000045,26.5,18
"Solyc07g006990.1.1",5.5,4,6,2,3,6.5,3,10.0000000000001,2.5,3,3.00000000596612,7
"Solyc01g090690.2.1",314,288.500000000000,480.5,286.5,343,240,264.5,181.000000000000,430.999999999999,195.5,324.000000000000,152.5
"Solyc03g033850.2.1",6.00000000000358,7,5.50000000000013,4.00000000000002,6.5,4.5,6.49999999999999,7,6,5.50000000000013,6,6
"Solyc09g061830.1.1",11,4.50000000000001,15.0000000000000,10,7,15.5,1.12535174081754e-08,0.499999999999996,1.12535174719410e-08,1.00000000000001,1.12535174718873e-08,1.12535174719519e-08
"Solyc03g097900.2.1",2216.5,899,1979,3350,1528.5,2251,2037.50000000001,550.5,1825.5,1409.5,1312.5,1303
"Solyc07g016080.2.1",2,0.499999999999999,4.13993771878818e-09,4.13993771878646e-09,1,2,1.5,4,4.1399377188014e-09,4.13993771877591e-09,1,2
"Solyc01g098080.2.1",36.5000000000001,42.0000000000001,30.5000000000001,61.5000000000001,36.5000000000001,49.5000000000015,19.0000000000678,29.5000000000001,47.5000000000002,45.0000000000001,40.5000000000001,54.0000000000001
"Solyc06g066330.2.1",37.0000000000000,13.5000000380653,30.0000000000217,29.4999999999999,30.5000000006307,23.0000000000000,114.000000000000,61.9999999999998,121.500000000000,111.500000000000,100.000000000039,117.000000000000
"Solyc07g063800.1.1",2.06115362244018e-10,2.06115362241883e-10,12.5,1.00000000000000,2.06115362244023e-10,2.06115362244002e-10,2.0611536222889e-10,2.06115362282208e-10,3,2.06115362240067e-10,2.06115362243724e-10,2.06115362243694e-10
"Solyc01g068370.2.1",11,3.50000000860308,7.00,11.0000000000000,2.50000000000000,7.00,6.50000000000003,9.50000000000002,3.5,12.0000000000000,5.00000000000001,9.50000000000001
"Solyc01g088680.2.1",4,3,2,4.5,2.5,3,3.00000000596611,2,2,2.5,1.50000000077962,3.5
"Solyc02g067090.2.1",149.500000000000,67.5000000000002,49.5000000000001,66.5000000000001,73.5000000019188,79,51.5000000000003,33.5000000000001,32.5000000000000,30,27.0000000000195,29.5000000000000
"Solyc06g053620.2.1",63.0000000000005,39.0000000000000,80,59,111,62.9999999999999,126.000000000000,31.5000000000000,16.5000000000000,74.0000000004315,136,63.5000000000054
"Solyc02g021340.2.1",16,22.5,15,16,22.5,17.5,12.0000000000000,13.5000000000000,13.0000000000000,12,13.5000000000000,12.0000000000000
"Solyc05g053000.1.1",1.50000000000000,4.50000001483963,4,10.0000000000000,18.5,4.99999999999999,8,4.00000000000022,8.5,12.5000000000000,12,8.99999999999999
"Solyc03g117350.1.1",21.5,21.5000000000003,23.5000000000084,19.5000000000000,42.5000000000001,16.5000000000000,15.5000000000012,13.5000000000000,26.0000000000000,12.0000000000000,29.0000000000001,15
"Solyc07g026810.2.1",117.5,117.5,136,109,118,89,144.000000000000,156,144,164,128,152.5
"Solyc10g039380.1.1",11.5,12.5,9.5,14.5,7,6.5,16.5000000001718,18.5,15.5,12.5000000000005,8.50000000000072,13.5000000000002
"Solyc04g077050.2.1",56,365,135.5,274.0,305.500000000000,227.000000000001,43.5000000000003,276.500000000091,161.500000000001,333.500000000000,100.000000000000,283.500000000001
"Solyc01g109660.2.1",5763.49999999999,8895.99999999999,4838.5,1163.5,8328.5,6561.5,12006.5000000000,6618.99999999998,7492.49999999999,1318.00000000080,16389.5,3786.99999999999
"Solyc02g087510.2.1",34,5,21,6,5.50000000000001,21.5,28.0000000000000,5.5,14.5,16.5,6.5,21
"Solyc06g084150.2.1",15.5,14,14,17,14.5,19,25,30,17.5,27,16.5,25.5
"Solyc01g107510.2.1",147,174.5,149.500000000073,122,138,158,122.500000000000,228.5,105.5,186,140.500000000000,119.500000000000
"Solyc02g087620.2.1",18.5000000000000,26.0000000000001,10.0000000000000,31.0000000000001,35.0000000000001,26.5000000000001,18.0000000000001,23.0000000000001,22.5000000000001,17.0000000000016,13.0000000000000,26.0000000000001
"Solyc02g066830.2.1",8,5,5.5,4.5,13.5,6,1.52299797446664e-09,1.52299797446467e-09,1.52299797447172e-09,1.52299797446367e-09,1.52299797448179e-09,1.52299797447395e-09
"Solyc03g093130.2.1",0.999999999999997,10,7.5,7.5,64,1.50000000077962,0.500000000004682,2.50000000373349,21,5.00000001834122,12,4.00000000000000
"Solyc01g111280.2.1",23,90.4999999999999,24.0000000000000,15,41.4999999999999,8.49999999999998,42.9999999999999,31.4999999999999,41.0000000000000,12,94.4999999999998,8.49999999999998
"Solyc10g008460.2.1",28.5,13,23,8,20.5,14.0000000000293,15,9.50000000000013,38.5,15.5000000000012,16.5,9
"Solyc02g077240.2.1",32,5.49999999999999,127.5,57.4999999999999,256.000000000000,7.5,42.9999999999999,1.50000000077962,30.5,30.5,152,4.50000000000001
"Solyc03g005860.2.1",1.5,0.499999999999997,8.31528722685783e-08,15.4999999999999,8.31528675599096e-08,21.9999999999999,232.000000000000,193.000000000000,5.99999999999988,113.000000000000,305.499999999996,104.000000000001
"Solyc12g088220.1.1",12,0.5,1,22,3.05902320441619e-08,27.5,15.5,5,1.50000000000000,41,3.50000000000005,92.4999999999999
"Solyc01g103250.2.1",85,11.5000000000000,32.5,17,59.5000000000002,29.5,60.5,10.5000000000070,7.00000000000036,26.500000000062,28.5000000000005,26
"Solyc02g088170.1.1",35.5,19,17,14.5,27.5,33,45.5000000000004,24.0000000000172,18.0000000000000,20.5,28.5000000000206,22.0000000000000
"Solyc12g042920.1.1",144.000000004061,898.500000000005,244.5,383.000000000012,164,508.5,235,569,255.000000000000,362.500000000000,268.000000000006,378
"Solyc05g013160.2.1",68.4999999999998,141.000000000209,20,118.000000000033,31.9999999999999,203.500000000000,61.9999999999995,248.500000027222,5.00000000005428,156.500000000000,26.9999999999999,348.499999999999
"Solyc03g063600.2.1",120.500000000000,74.5,128.000000000000,323,91.0000000000008,145,70.0000000000004,34.5,171.5,131.000000000000,39.5,122.500000000000
"Solyc06g075440.1.1",0.500000000004685,3,1.00000000016103,2.5,4,2,2.5,0.500000000004683,0.500000000004684,1.50000000077962,9,4
"Solyc00g289230.1.1",2,21.5,4.5,14.5,2.5,11,3,9,3.5,7,1.12535174718496e-08,4
"Solyc06g072080.2.1",11.5000000000000,2.00000000198028,3.5,5.00000000000001,2,5.50000000000001,26.5000000000001,16.0000000000000,9.50000000000002,7,8.50000000000001,18.0000000000000
"Solyc06g082760.2.1",34.0000000000001,62.5000000000778,10.5000000000070,82.5000000000003,10.0000000000012,178.500000000001,157.000000000001,164.000000003362,17.5000000000000,199.500000000001,42.5000000000001,429.000000000002
"Solyc11g072590.1.1",153.5,252,276.5,247,216.5,245,161.5,324.5,217.500000000000,302.5,218,270
"Solyc01g102610.2.1",35,238.000000000000,14.0000000000002,378.500000000000,15.5000000000000,537.499999999999,24.4999999999999,54.9999999999998,1.00000000016102,203.499999999999,23,188.500000000000
"Solyc05g013640.1.1",52.500000000015,141.000000173308,63.5000000000021,79.0000000023002,150.500000000000,66.0000000075837,3.49999999999991,131.500000000002,58.000000000002,32.0000000000014,9.99999999999998,60.4999999999999
"Solyc02g071110.2.1",12.5000000000001,10.5000000000000,3,4,6.00000000000002,7.00000000000004,3.05902327700205e-08,3.49999999999993,0.499999999999997,2.99999999999997,0.999999999999996,1.99999999999998
"Solyc01g102680.2.1",1.50000000000000,0.500000000004684,138.5,3,0.500000000004683,2,6,5.5,96.5,11.0000000000000,21.5,3
"Solyc02g085700.1.1",75.5,236.999999999999,70.4999999999999,172,71.9999999999998,197.000000000000,100.499999999999,469.499999999999,62.9999999999999,304.499999999999,81.4999999999997,398.999999999999
"Solyc03g117210.2.1",20.0000000000026,7.50000000110038,41.0000000000002,28.5000000000005,28,30.5,13.0000000017372,7,25,18.0000000000126,13.5000000380654,8.00000000000005
"Solyc03g119680.1.1",1.99999999999999,0.5,0.500000000000003,1.00000000000000,4.13993795278340e-09,4.13993777167252e-09,2.49999999999998,4.49999999999998,4.50000000000001,2.49999999999999,5.50000000000004,3.49999999999996
"Solyc09g090530.2.1",37.5,8.50000000000072,11.5,15.0000000000003,21,29,33.9999999999999,4.5000000000025,11.5000000000018,30,29,29
"Solyc07g053400.1.1",1.50000000000000,4.1399378057028e-09,4.13993777612331e-09,1,0.499999999999998,3,4.13993776508644e-09,1.00000000000003,0.499999999999992,0.999999999999993,1,1.50000000000000
"Solyc02g084970.2.1",5,3,1.12535174718904e-08,3,2,3,3,1,1.12535174719623e-08,1,1.5,3.5
"Solyc04g063400.1.1",5.50000000048866,12.0000000058831,15,10.5,9.5,6,6.00000000000359,8,31,7,9.5,8.00000000003401
"Solyc06g042960.1.1",34.5,27,26,31,37.0000000000042,30.5,45.9999999999999,47.5000000000000,36.5000000001439,37,47.5000000000000,39.0000000000000
"Solyc03g082850.2.1",45.0000000000001,43,63.0000000000001,54.0000000000001,57.5,52.0000000000001,35.0000000000002,59.5000000000001,41.0000000000001,38.5000000000003,35.5000000000000,53.5000000000001
"Solyc01g104600.2.1",39.9999999999999,32.4999999999999,56.9999999999999,56.0000000002804,44.4999999999999,43.5000000000000,63.9999999999998,32.5000000000000,81.4999999999998,44,63.9999999999999,35.5000000000000
"Solyc01g010990.2.1",17.0000000000001,26.0000000000001,14.0000000000000,12.0000000000001,35.5000000375266,16.0000000000000,12.0000000003000,27.0000000000000,22,13.5000000036186,21.0000000000001,21.5000000000000
"Solyc05g012360.2.1",13,4.13993771885711e-09,2.5,2.00000000000000,1,5.00000000000001,10.0000000000000,4.13993771885772e-09,6,4.00000000000001,4.13993771867406e-09,5.5
"Solyc11g019910.1.1",161.500000000000,109,35,62.5,118,171.500000000000,51.5,31.5000000000000,17.5,69.5,55.5,98
"Solyc01g080170.2.1",28.5,69,93.5,69,49,34,26,50.5000000000003,97.5,81.5,63,50.5
"Solyc05g014720.2.1",18.0000000001532,8.5000000001664,13.0000000000895,6,7.00000000000036,8.5,12.5000000000000,2,12,7,8.5,6
"Solyc09g082890.1.1",0.500000000000001,3,2,1,2.5,1.52299797447458e-09,0.5,1.52299797447166e-09,1.52299797447044e-09,1.52299797448182e-09,2,1.52299797448246e-09
"Solyc03g005390.2.1",84.9999999999999,137.000000000000,140.500000000000,122.000000000000,166.500000000000,90.9999999999999,106.000000000000,143.000000000000,148.500000000000,127.500000000000,156.000000000000,109.000000000000
"Solyc00g013180.1.1",1,1.5,0.5,1.12535174719230e-08,1,0.5,1,2.5,1.5,1.12535174719087e-08,1,0.5
"Solyc01g065530.2.1",120.500000000000,74.4999999999999,130.000000000000,156.5,329.500000000000,139.500000000000,122.499999999999,46,209.5,141.5,218.500000000001,94.5
"Solyc06g051200.2.1",283.499999999999,355.999999999999,52.9999999999999,310.499999999999,96.9999999999998,875.499999999998,351.999999999996,746.999999999998,37.4999999999999,634.499999999999,122.500000000000,1564.00000000000
"Solyc02g067890.2.1",138,98,89.0000000000001,173,151.500000000007,180,144.000000000000,210,90.5,185.5,190,162.5
"Solyc12g027690.1.1",1.52299825199345e-09,1.52299773528636e-09,1.52299799669198e-09,1.52299815628534e-09,1.52299797447288e-09,1.52299801613675e-09,1.49999999999996,1.49999999999999,0.499999999999995,2.49999999999998,1.52299797447159e-09,4.49999999999996
"Solyc08g076920.2.1",75.5,49,67.0000000000806,64.0000000000005,131.5,51.5,45.4999999999999,58,51,40.5000000000022,54.5,43.0000000001882
"Solyc07g008260.2.1",12,16,8.00000000367516,23.5000000000083,12.5,19.5,10.0000000000000,13.5,17.0000000000299,26.5,5.5,13.0000000000000
"Solyc08g082440.2.1",22.5000000000000,27.5000000000000,41.5000000000001,32.0000000000001,10.5,32.0000000000001,15.5000000000001,41.5000000000001,28.5000000000000,13.5000000000000,13.0000000000000,25.0000000000000
"Solyc07g055050.2.1",223.500000000000,721.5,34.0000000000019,33.0000000000000,232.000000000000,633,329.499999999999,1836.00000000000,39.4999999999999,241.500000000007,244.5,858.5
"Solyc09g055310.2.1",110.500000000000,144.000000000000,184.000000000000,120.000000000000,172.000000000000,103.000000000000,104.000000000000,213.500000000001,182.500000000000,130.500000000000,146.000000000000,114.500000000000
"Solyc03g007470.2.1",70.5,64.0000000000003,150.500000005208,247.000000000001,217,70.0000000000001,84.5,78.0000000000002,240.5,109.500000000000,187,73.5000000000003
"Solyc03g096420.1.1",3.05902326023034e-08,3.05902321033890e-08,385.499999999998,10.0000000000000,3.05902320502889e-08,3.05902319397166e-08,3.05902307005770e-08,6.5000000000001,112.500000000000,8.50000000000014,3.0590232045486e-08,15.0000000000001
"Solyc08g005650.2.1",84,43.5,0.500000000000003,36.5,140,23.5,1.12535179254936e-08,0.499999999999976,10.9999999999999,1.12535174718283e-08,1.12535174719555e-08,1.12535174719964e-08
"Solyc10g084120.1.1",1.50000000000001,0.500000000000001,316,13,1.50000000000000,3,0.499999999999998,3.05902320500339e-08,44.5,4.49999999999999,3.05902320503946e-08,1.5
"Solyc02g090360.2.1",31.5000000000000,42.9999999999999,106.000000000000,56,474.999999999999,56.0000000002804,67.0000000000016,29.5000000036725,100.500000000000,200.50000000001,150,157
"Solyc01g097640.2.1",200.000000000000,65.5000000000001,163.000000000000,72.0000000000002,121.500000000000,143.00000000003,217.000000000001,57.5000000000001,194.000000000000,96.0000000000002,136.000000000000,103.000000000000
"Solyc05g018500.2.1",75.4999999999999,51.0000000000142,100.500000000000,52.500000000015,73.4999999999998,54.4999999999999,44.4999999999999,82.4999999999999,66.9999999999998,56.9999999999999,35.9999999999999,73.9999999999999
"Solyc03g119660.1.1",0.500000000000001,4.13993744975709e-09,17.0000000000000,2.00000000000000,4.13993765083671e-09,1.00000000000000,4.13993749473222e-09,1.99999999999995,32.5000000000002,1.5,8.5,1
"Solyc11g020690.1.1",0.500000000004683,2,1.50000000077962,4,2,1.50000000077962,4.5,4.5,5,5.5,4,3
"Solyc10g011940.1.1",50.5,4.99999999999999,1.50000000000000,7.99999999999999,71.5,13,46.5,3.05902320501828e-08,0.500000000000002,5.49999999999999,3.00000000000000,4
"Solyc09g018850.2.1",33.0000000000001,7,18,17.5000000000002,7.50000000000001,23.5,35.0000000000001,8.50000000000001,17.5,22,13.5000000002376,18
"Solyc09g005320.2.1",5.5,1.00000000016103,6,3.00000000596612,3.00000000596612,6.5,4,5,4.5,14.5,8.5,12.5
"Solyc06g060120.2.1",336.000000000001,173.000000000001,335.500000000001,263.500000000006,175.500000000001,224.500000000001,378.000000000004,163.000000000000,230.500000000001,297.000000000001,227.500000000001,177.500000000000
"Solyc08g068310.2.1",438.000000000001,189,388.000000000001,253.5,247.500000000001,273.000000000032,445.500000000001,145,407.500000000001,205.500000000000,287.000000000001,194.500000000000
"Solyc03g071720.2.1",26.5000000000000,93.000000000004,14.0000000005637,28.5,22,57,18,81.9999999999999,12,28.00,10.0000000000012,52.5
"Solyc10g084530.1.1",44.0000000110883,9.00000002392242,31,18.5000000003100,27.5,22.0000000000000,13.0000000017372,12.5000000000005,29,12.0000000002999,31.0000000000003,19.0000000000000
"Solyc08g079260.2.1",425,324.5,512,432.500000000001,410,384,535.000000000001,288,527.500000000001,387.500000000000,484.500000000001,344.5
"Solyc05g010560.1.1",7.00,5,10.5000000000000,11,5,9,9,7.5000000000047,13,9.5000000018569,3.00000000000000,8.00000000000004
"Solyc01g102510.2.1",373,466.000000000023,510.5,354.500,723.5,361,501.999999999998,445.5,501.500000000001,451,770.5,309.5
"Solyc08g065840.2.1",26.5,18.0000000000001,12,14,27,19.5,23,19.5000000000000,14.0000000000000,15.5,28,18.0000000000000
"Solyc05g009540.2.1",142.0,113,150.500000000001,90.9999999999999,145.000000000000,123.500000000001,112.000000000029,95.5,78.4999999999999,93,115,82.9999999999999
"Solyc12g009300.1.1",140.500000000000,124.500000000000,244.500000000333,36.4999999999999,515.000000000004,30.9999999999999,15.0000001535080,9.00000002392242,100.000000000014,5.99999999999998,9.00000000061632,2.00000000054443
"Solyc10g085190.1.1",11,0.499999999999995,0.499999999999999,4.5,15,5.5,4,16.5,8.31528719120365e-08,14.0000000000000,53,30.5000000000001
"Solyc01g009980.1.1",1,0.5,1,1.00000000000000,3.05902320113316e-08,5.5,1.00000000000000,1,0.5,2.00000000000001,1,1.49999999999999
"Solyc01g102690.2.1",11,3.00000000000146,7.5,5.00000000005429,6,9,17.5,5,10.5,6.00000000000359,5.00000000000001,8
"Solyc02g080630.2.1",863.999999999997,489.999999999999,570.499999999999,425.499999999999,747.499999999998,426.499999999999,483.499999999998,348.999999999999,311.999999999999,211.999999999999,533.999999999999,178.500000000000
"Solyc03g117050.2.1",13.0000000000000,44.5,57.0000000069084,41.5,39.0000000002908,18.0000000000000,14.0000000000000,28.5,49.5000000000367,52.0000000000001,67,21.5
"Solyc10g086010.1.1",941.999999999998,534.5,804.5,706.999999999999,695.000000001149,961.5,1134.50000000000,287.000000000000,986.999999999999,757,791,700.499999999998
"Solyc07g066340.2.1",47,7.00000000025284,21.5,19.0000000000000,18,28,174.500000000000,19,63.5000000000001,60.0000000000001,73,67.5
"Solyc05g010670.2.1",1050.00000000000,657.500000000045,383.999999999999,948.499999999996,357.999999999998,1293.99999999999,1293.99999999999,1059.50000000009,390.499999999998,1348.49999999999,607.999999999998,2382.99999999999
"Solyc09g092450.2.1",74,70,64,66.5,48.5,121.5,69,102.5,98,82,58.5,106
"Solyc06g073960.2.1",164.500000000062,394.000000008154,337.000000000008,267.500000017915,224.000000000007,208.000000000000,249.000000000002,225.500000000001,254.500000000001,325.000000000001,325.500000000004,157.000000000000
"Solyc09g065380.1.1",111.500000000000,172.000000000000,127.000000000000,141.000000000000,196.500000000000,128.000000000000,176.500000000001,246.500000000001,154.500000000000,200.500000000000,236.500000000000,159.000000000000
"Solyc12g006050.1.1",3.50000000010335,30,216,1654.00000000000,34.0000000000001,398.00000000128,11.0000000000001,17.5000000000048,367.500000000001,287.500000195493,50,81.5
"Solyc07g021710.2.1",0.500000000000001,0.5,0.500000000000003,1.50000000000001,1.12535174192874e-08,2,15.0000000000000,26.5000000000000,9.00000000000001,25.5000000000001,11.4999999999999,15.0000000000001
"Solyc05g054430.2.1",22,5,7.49999999999999,8.5,6.50000000000003,11.5,9.49999999999999,8,6,3.5,7.5,10
"Solyc11g007530.1.1",4.5,49.9999999999999,17,3.49999999999999,45.9999999999999,5.5,9.49999999999996,49,28,5.99999999999999,140,2.00000000198029
"Solyc09g018490.2.1",6.5,9.5,6.99999999999999,8.99999999999999,15,10.5,2.99999999999998,2.50000000000000,3.00000000000000,19.0000000000000,4,12.5
"Solyc01g108900.2.1",7.5,20.5000000000000,1,6.49999999999998,8.31528719317816e-08,15,27.5000000000001,219.5,8.00000000000002,16.5000000000000,22,29
"Solyc01g079250.2.1",790,446.5,839.5,874.5,480.5,764.000000000001,510.500000000001,277.5,470.500000000001,510,398,353.500000000000
